"TOA5","4175","CR6","4175","CR6.14.5.0 CR6-WIFI.05.03","CPU:single_polled_ARPA_1.05.CR6","28493","Sonic"
"TIMESTAMP","RECORD","u_1","v_1","w_1","Ts_1","SS_1","ChkSumF_1"
"TS","RN","m/s","m/s","m/s","C","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-26 03:46:21",21795573,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:21.05",21795574,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:21.1",21795575,-1.824,8.636,-0.517,7.12,"00",-1
"2026-03-26 03:46:21.15",21795576,-0.834,9.007,-0.522,7.42,"00",-1
"2026-03-26 03:46:21.2",21795577,-0.931,8.708,-1.223,7.47,"00",-1
"2026-03-26 03:46:21.25",21795578,-0.471,8.673,-0.891,7.3,"00",-1
"2026-03-26 03:46:21.3",21795579,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:21.35",21795580,-0.663,8.091,-0.945,7.42,"00",-1
"2026-03-26 03:46:21.4",21795581,-0.449,8.472,-0.725,7.32,"00",-1
"2026-03-26 03:46:21.45",21795582,0.295,8.201,-0.929,7.3,"0B",-1
"2026-03-26 03:46:21.5",21795583,-0.2,8.453,-1.591,7.52,"00",-1
"2026-03-26 03:46:21.55",21795584,-0.871,8.673,-2.205,7.77,"00",-1
"2026-03-26 03:46:21.6",21795585,-2.058,8.257,-1.401,7.33,"00",-1
"2026-03-26 03:46:21.65",21795586,-0.979,9.251,-1.553,8.14,"00",-1
"2026-03-26 03:46:21.7",21795587,-1.26,9.461,-1.316,7.6,"00",-1
"2026-03-26 03:46:21.75",21795588,-1.074,9.646,-1.309,7.75,"00",-1
"2026-03-26 03:46:21.8",21795589,-0.773,9.619,-1.947,7.65,"00",-1
"2026-03-26 03:46:21.85",21795590,-1.753,9.97,-2.378,7.7,"00",-1
"2026-03-26 03:46:21.9",21795591,-2.083,10.013,-2.183,7.73,"00",-1
"2026-03-26 03:46:21.95",21795592,-2.246,9.811,-2.274,7.92,"00",-1
"2026-03-26 03:46:22",21795593,-2.108,9.614,-2.151,7.77,"00",-1
"2026-03-26 03:46:22.05",21795594,-2.273,9.695,-1.974,7.78,"00",-1
"2026-03-26 03:46:22.1",21795595,-1.715,9.531,-2.292,7.83,"00",-1
"2026-03-26 03:46:22.15",21795596,-2.072,9.281,-2.206,7.3,"00",-1
"2026-03-26 03:46:22.2",21795597,-1.835,9.252,-2.189,7.7,"00",-1
"2026-03-26 03:46:22.25",21795598,-0.946,9.055,-2.272,7.57,"00",-1
"2026-03-26 03:46:22.3",21795599,-1.072,9.183,-2.342,7.75,"00",-1
"2026-03-26 03:46:22.35",21795600,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:22.4",21795601,-1.347,8.174,-2.54,7.83,"00",-1
"2026-03-26 03:46:22.45",21795602,-0.884,8.287,-1.708,7.58,"00",-1
"2026-03-26 03:46:22.5",21795603,-1.057,7.955,-1.884,7.62,"00",-1
"2026-03-26 03:46:22.55",21795604,-1.55,7.943,-2.928,7.7,"00",-1
"2026-03-26 03:46:22.6",21795605,-2.25,7.384,-3.408,7.62,"00",-1
"2026-03-26 03:46:22.65",21795606,-2.571,7.793,-3.174,7.57,"00",-1
"2026-03-26 03:46:22.7",21795607,-1.711,7.147,-3.265,7.62,"00",-1
"2026-03-26 03:46:22.75",21795608,-2.983,7.061,-3.998,7.28,"00",-1
"2026-03-26 03:46:22.8",21795609,-2.093,6.9,-3.429,7.35,"00",-1
"2026-03-26 03:46:22.85",21795610,-1.266,6.815,-1.9,7.55,"0B",-1
"2026-03-26 03:46:22.9",21795611,-0.288,7.587,-1.318,7.6,"00",-1
"2026-03-26 03:46:22.95",21795612,-0.161,7.942,-1.455,7.25,"00",-1
"2026-03-26 03:46:23",21795613,0.058,6.985,-1.64,7.47,"00",-1
"2026-03-26 03:46:23.05",21795614,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:23.1",21795615,0.651,7.013,-0.621,7.67,"00",-1
"2026-03-26 03:46:23.15",21795616,1.022,5.57,-0.549,7.48,"00",-1
"2026-03-26 03:46:23.2",21795617,0.829,5.442,-0.561,7.55,"00",-1
"2026-03-26 03:46:23.25",21795618,0.785,6,-0.614,7.58,"00",-1
"2026-03-26 03:46:23.3",21795619,0.254,6.157,-0.375,7.4,"00",-1
"2026-03-26 03:46:23.35",21795620,0.637,5.576,-0.38,7.47,"00",-1
"2026-03-26 03:46:23.4",21795621,0.048,5.9,-0.016,7.55,"00",-1
"2026-03-26 03:46:23.45",21795622,-0.14,6.042,0.519,7.67,"00",-1
"2026-03-26 03:46:23.5",21795623,-0.138,6.033,0.655,7.45,"00",-1
"2026-03-26 03:46:23.55",21795624,0.471,5.733,0.365,7.53,"00",-1
"2026-03-26 03:46:23.6",21795625,1.474,5.839,-0.09,7.43,"00",-1
"2026-03-26 03:46:23.65",21795626,1.467,5.434,0.384,7.43,"00",-1
"2026-03-26 03:46:23.7",21795627,1.095,5.394,0.361,7.45,"00",-1
"2026-03-26 03:46:23.75",21795628,1.099,5.296,0.23,7.53,"00",-1
"2026-03-26 03:46:23.8",21795629,2.048,5.725,1.492,7.53,"00",-1
"2026-03-26 03:46:23.85",21795630,2.439,5.56,1.121,7.43,"00",-1
"2026-03-26 03:46:23.9",21795631,1.992,5.32,1.131,7.53,"00",-1
"2026-03-26 03:46:23.95",21795632,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:24",21795633,0.978,6.254,1.579,7.33,"00",-1
"2026-03-26 03:46:24.05",21795634,0.626,5.249,1.257,7.48,"00",-1
"2026-03-26 03:46:24.1",21795635,1.805,5.746,1.442,7.23,"00",-1
"2026-03-26 03:46:24.15",21795636,1.714,5.962,1.517,7.42,"00",-1
"2026-03-26 03:46:24.2",21795637,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:24.25",21795638,0.814,6.549,2.039,7.17,"00",-1
"2026-03-26 03:46:24.3",21795639,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:24.35",21795640,0.899,9.659,1.235,6.9,"00",-1
"2026-03-26 03:46:24.4",21795641,1.921,11.125,0.781,7.4,"00",-1
"2026-03-26 03:46:24.45",21795642,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:24.5",21795643,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:24.55",21795644,2.532,10.383,-0.795,8.04,"00",-1
"2026-03-26 03:46:24.6",21795645,1.71,9.945,-1.119,7.8,"00",-1
"2026-03-26 03:46:24.65",21795646,1.391,10.013,-1.908,7.45,"0B",-1
"2026-03-26 03:46:24.7",21795647,0.591,9.422,-2.347,7.12,"00",-1
"2026-03-26 03:46:24.75",21795648,1.223,9.105,-2.136,7.62,"00",-1
"2026-03-26 03:46:24.8",21795649,-1.256,7.58,-0.997,7.38,"00",-1
"2026-03-26 03:46:24.85",21795650,-0.569,8.051,-1.182,7.32,"00",-1
"2026-03-26 03:46:24.9",21795651,1.338,8.83,-0.039,7.67,"00",-1
"2026-03-26 03:46:24.95",21795652,0.734,8.692,-0.365,7.73,"00",-1
"2026-03-26 03:46:25",21795653,-0.747,9.87,1.055,7.85,"00",-1
"2026-03-26 03:46:25.05",21795654,1.568,9.857,1.373,8.09,"00",-1
"2026-03-26 03:46:25.1",21795655,1.286,9.304,1.988,6.73,"00",-1
"2026-03-26 03:46:25.15",21795656,0.535,9.702,1.183,7.32,"00",-1
"2026-03-26 03:46:25.2",21795657,0.299,11.7,3.752,7.25,"00",-1
"2026-03-26 03:46:25.25",21795658,-0.169,11.077,3.331,7.33,"00",-1
"2026-03-26 03:46:25.3",21795659,1.446,12.534,2.477,7.08,"00",-1
"2026-03-26 03:46:25.35",21795660,1.425,12.672,1.495,7.55,"00",-1
"2026-03-26 03:46:25.4",21795661,1.603,12.929,2.148,7.63,"00",-1
"2026-03-26 03:46:25.45",21795662,0.697,11.927,2.6,7.37,"00",-1
"2026-03-26 03:46:25.5",21795663,-0.612,11.204,0.89,7.75,"00",-1
"2026-03-26 03:46:25.55",21795664,0.866,11.668,2.215,7.57,"00",-1
"2026-03-26 03:46:25.6",21795665,0.707,12.643,1.639,7.58,"00",-1
"2026-03-26 03:46:25.65",21795666,0.4,11.817,2.178,7.57,"00",-1
"2026-03-26 03:46:25.7",21795667,0.832,10.666,2.312,7.58,"00",-1
"2026-03-26 03:46:25.75",21795668,0.509,10.101,1.735,7.37,"00",-1
"2026-03-26 03:46:25.8",21795669,0.067,11.187,2.518,7.52,"00",-1
"2026-03-26 03:46:25.85",21795670,0.257,10.916,2.645,7.5,"00",-1
"2026-03-26 03:46:25.9",21795671,0.288,11.857,4.013,7.27,"00",-1
"2026-03-26 03:46:25.95",21795672,-0.86,12.32,2.568,7.47,"00",-1
"2026-03-26 03:46:26",21795673,-1.906,11.13,1.731,7.47,"00",-1
"2026-03-26 03:46:26.05",21795674,-1.308,11.943,1.56,7.43,"00",-1
"2026-03-26 03:46:26.1",21795675,-0.84,10.407,0.501,7.43,"00",-1
"2026-03-26 03:46:26.15",21795676,2.127,9.131,-1.154,7.37,"00",-1
"2026-03-26 03:46:26.2",21795677,0.74,9.413,-1.344,7.42,"00",-1
"2026-03-26 03:46:26.25",21795678,0.283,9.517,-0.655,7.52,"00",-1
"2026-03-26 03:46:26.3",21795679,0.277,10.472,-0.573,7.58,"00",-1
"2026-03-26 03:46:26.35",21795680,0.369,10.512,-0.775,7.55,"00",-1
"2026-03-26 03:46:26.4",21795681,-1.282,11.024,0.091,7.3,"00",-1
"2026-03-26 03:46:26.45",21795682,-1.266,11.074,0.267,7.48,"00",-1
"2026-03-26 03:46:26.5",21795683,-0.419,11.01,0.848,7.48,"00",-1
"2026-03-26 03:46:26.55",21795684,0.343,10.558,1.966,7.23,"00",-1
"2026-03-26 03:46:26.6",21795685,-2.284,11.706,2.925,8.42,"00",-1
"2026-03-26 03:46:26.65",21795686,-0.086,10.815,2.07,7.43,"00",-1
"2026-03-26 03:46:26.7",21795687,1.566,10.743,2.015,7.33,"00",-1
"2026-03-26 03:46:26.75",21795688,1.639,10.006,2.831,7.12,"00",-1
"2026-03-26 03:46:26.8",21795689,1.19,9.942,2.648,7.43,"00",-1
"2026-03-26 03:46:26.85",21795690,0.788,9.207,2.92,7.45,"00",-1
"2026-03-26 03:46:26.9",21795691,0.785,9.35,3.846,7.4,"00",-1
"2026-03-26 03:46:26.95",21795692,0.167,9.885,2.9,7.42,"00",-1
"2026-03-26 03:46:27",21795693,0.079,10.136,3.439,7.32,"00",-1
"2026-03-26 03:46:27.05",21795694,0.139,10.269,3.283,7.05,"00",-1
"2026-03-26 03:46:27.1",21795695,-0.422,9.442,2.743,7.53,"00",-1
"2026-03-26 03:46:27.15",21795696,-0.104,9.122,2.822,6.87,"00",-1
"2026-03-26 03:46:27.2",21795697,-0.084,8.964,3.05,7.4,"00",-1
"2026-03-26 03:46:27.25",21795698,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:27.3",21795699,-1.328,9.909,2.523,7.5,"00",-1
"2026-03-26 03:46:27.35",21795700,-1.219,11.528,1.005,7.22,"00",-1
"2026-03-26 03:46:27.4",21795701,-1.876,11.485,1.208,7.48,"00",-1
"2026-03-26 03:46:27.45",21795702,0.023,11.855,4.857,7.07,"00",-1
"2026-03-26 03:46:27.5",21795703,-0.966,11.889,3.144,7.33,"00",-1
"2026-03-26 03:46:27.55",21795704,-0.576,10.833,2.538,7.15,"00",-1
"2026-03-26 03:46:27.6",21795705,-0.305,12.978,5.747,7.63,"00",-1
"2026-03-26 03:46:27.65",21795706,0.047,11.748,5.002,7.2,"00",-1
"2026-03-26 03:46:27.7",21795707,1.091,9.828,3.719,7.62,"00",-1
"2026-03-26 03:46:27.75",21795708,-0.064,11.433,4.706,6.92,"00",-1
"2026-03-26 03:46:27.8",21795709,0.087,12.285,3.888,7.25,"00",-1
"2026-03-26 03:46:27.85",21795710,1.158,13.526,4.146,7.5,"00",-1
"2026-03-26 03:46:27.9",21795711,0.758,13.527,5.811,7.22,"00",-1
"2026-03-26 03:46:27.95",21795712,0.864,11.259,7.283,7.27,"00",-1
"2026-03-26 03:46:28",21795713,0.149,11.673,5.921,7.2,"00",-1
"2026-03-26 03:46:28.05",21795714,1.18,13.943,4.628,7.43,"00",-1
"2026-03-26 03:46:28.1",21795715,0.575,13.199,3.166,7.38,"00",-1
"2026-03-26 03:46:28.15",21795716,-0.381,12.208,3.919,7.48,"00",-1
"2026-03-26 03:46:28.2",21795717,0.834,10.593,3.094,7.58,"00",-1
"2026-03-26 03:46:28.25",21795718,-1.891,10.419,6.095,7.43,"00",-1
"2026-03-26 03:46:28.3",21795719,-0.13,10.332,4.326,7.38,"00",-1
"2026-03-26 03:46:28.35",21795720,1.787,9.564,4.661,7.33,"00",-1
"2026-03-26 03:46:28.4",21795721,1.64,9.026,3.595,7.43,"00",-1
"2026-03-26 03:46:28.45",21795722,0.68,8.383,4.323,7.27,"00",-1
"2026-03-26 03:46:28.5",21795723,0.725,10.968,3.79,7.1,"00",-1
"2026-03-26 03:46:28.55",21795724,0.749,10.131,2.913,7.3,"00",-1
"2026-03-26 03:46:28.6",21795725,0.844,10.298,1.796,7,"00",-1
"2026-03-26 03:46:28.65",21795726,0.982,10.276,2.171,7.52,"00",-1
"2026-03-26 03:46:28.7",21795727,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:28.75",21795728,0.304,8.585,2.318,7.3,"00",-1
"2026-03-26 03:46:28.8",21795729,0.375,8.521,1.639,7,"00",-1
"2026-03-26 03:46:28.85",21795730,0.64,8.33,2.098,6.55,"00",-1
"2026-03-26 03:46:28.9",21795731,-0.422,7.855,1.825,7.27,"00",-1
"2026-03-26 03:46:28.95",21795732,-0.62,8.701,1.842,7.33,"00",-1
"2026-03-26 03:46:29",21795733,-1.166,9.586,2.163,7.28,"00",-1
"2026-03-26 03:46:29.05",21795734,-0.355,10.587,1.689,7.23,"00",-1
"2026-03-26 03:46:29.1",21795735,0.592,9.296,2.303,7.32,"00",-1
"2026-03-26 03:46:29.15",21795736,0.671,9.802,2.601,6.97,"00",-1
"2026-03-26 03:46:29.2",21795737,0.162,8.96,2.196,7.23,"00",-1
"2026-03-26 03:46:29.25",21795738,1.531,8.784,3.226,7.02,"00",-1
"2026-03-26 03:46:29.3",21795739,1.484,10.405,1.483,7.05,"00",-1
"2026-03-26 03:46:29.35",21795740,1.376,9.33,3.486,7.03,"00",-1
"2026-03-26 03:46:29.4",21795741,1.157,9.895,2.48,7.03,"00",-1
"2026-03-26 03:46:29.45",21795742,1.835,8.672,4.102,7,"00",-1
"2026-03-26 03:46:29.5",21795743,0.62,8.872,2.36,7.12,"00",-1
"2026-03-26 03:46:29.55",21795744,1.015,8.671,3.032,7.07,"00",-1
"2026-03-26 03:46:29.6",21795745,0.75,7.981,3.141,7.08,"00",-1
"2026-03-26 03:46:29.65",21795746,2.343,7.338,4.343,6.45,"00",-1
"2026-03-26 03:46:29.7",21795747,1.713,7.871,4.786,6.73,"00",-1
"2026-03-26 03:46:29.75",21795748,2.513,6.899,4.29,5.82,"00",-1
"2026-03-26 03:46:29.8",21795749,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:29.85",21795750,-0.245,11.266,4.686,7.08,"00",-1
"2026-03-26 03:46:29.9",21795751,-0.75,11.214,3.536,7.22,"00",-1
"2026-03-26 03:46:29.95",21795752,0.372,10.389,3.866,7.12,"00",-1
"2026-03-26 03:46:30",21795753,-0.264,10.428,4.621,6.78,"00",-1
"2026-03-26 03:46:30.05",21795754,-0.949,9.625,4.422,6.73,"00",-1
"2026-03-26 03:46:30.1",21795755,0.206,10.459,4.214,6.72,"00",-1
"2026-03-26 03:46:30.15",21795756,0.356,10.054,3.711,6.9,"00",-1
"2026-03-26 03:46:30.2",21795757,0.182,9.865,3.689,6.78,"00",-1
"2026-03-26 03:46:30.25",21795758,0.535,8.239,3.929,6.33,"00",-1
"2026-03-26 03:46:30.3",21795759,0.923,8.142,4.591,6.53,"00",-1
"2026-03-26 03:46:30.35",21795760,0.735,7.973,3.532,7.15,"00",-1
"2026-03-26 03:46:30.4",21795761,-0.367,8.936,3.578,7.07,"00",-1
"2026-03-26 03:46:30.45",21795762,-0.954,8.517,4.149,6.73,"00",-1
"2026-03-26 03:46:30.5",21795763,-1.325,8.534,4.231,6.77,"00",-1
"2026-03-26 03:46:30.55",21795764,-1.871,8.716,3.512,6.9,"00",-1
"2026-03-26 03:46:30.6",21795765,-2.601,8.322,3.642,7.15,"00",-1
"2026-03-26 03:46:30.65",21795766,-5.555,8.076,4.944,7.27,"00",-1
"2026-03-26 03:46:30.7",21795767,-5.542,8.875,5.333,7.13,"00",-1
"2026-03-26 03:46:30.75",21795768,-5.067,7.668,3.018,7.2,"00",-1
"2026-03-26 03:46:30.8",21795769,-4.299,9.24,2.285,6.87,"00",-1
"2026-03-26 03:46:30.85",21795770,-4.265,7.277,0.926,6.95,"00",-1
"2026-03-26 03:46:30.9",21795771,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:30.95",21795772,-3.579,7.235,2.927,7.05,"00",-1
"2026-03-26 03:46:31",21795773,-4.764,7.264,3.761,6.95,"00",-1
"2026-03-26 03:46:31.05",21795774,-6.551,5.235,3.721,7.15,"00",-1
"2026-03-26 03:46:31.1",21795775,-5.155,4.97,4.058,7.03,"00",-1
"2026-03-26 03:46:31.15",21795776,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:31.2",21795777,-7.452,2.945,1.563,7.12,"00",-1
"2026-03-26 03:46:31.25",21795778,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:31.3",21795779,-6.896,3.485,0.948,7.25,"00",-1
"2026-03-26 03:46:31.35",21795780,-7.076,3.586,-0.019,6.68,"00",-1
"2026-03-26 03:46:31.4",21795781,-7.897,1.626,-0.497,7,"00",-1
"2026-03-26 03:46:31.45",21795782,-6.295,3.868,-0.275,6.9,"00",-1
"2026-03-26 03:46:31.5",21795783,-5.187,2.892,-0.808,6.93,"00",-1
"2026-03-26 03:46:31.55",21795784,-6.72,0.621,-0.24,6.73,"00",-1
"2026-03-26 03:46:31.6",21795785,-6.745,0.544,0.947,7.28,"0B",-1
"2026-03-26 03:46:31.65",21795786,-6.924,1.669,-0.698,7.22,"00",-1
"2026-03-26 03:46:31.7",21795787,-6.098,1.776,-0.145,6.98,"00",-1
"2026-03-26 03:46:31.75",21795788,-5.563,2.275,-0.604,6.6,"00",-1
"2026-03-26 03:46:31.8",21795789,-5.618,2.501,-1.302,6.87,"00",-1
"2026-03-26 03:46:31.85",21795790,-5.872,2.339,0.239,7.17,"00",-1
"2026-03-26 03:46:31.9",21795791,-5.603,2.277,0.57,7.02,"00",-1
"2026-03-26 03:46:31.95",21795792,-6.171,1.632,-0.256,6.88,"0B",-1
"2026-03-26 03:46:32",21795793,-5.503,2.054,0.266,6.77,"00",-1
"2026-03-26 03:46:32.05",21795794,-5.777,2.407,0.186,6.13,"00",-1
"2026-03-26 03:46:32.1",21795795,-5.481,2.42,0.229,6.93,"00",-1
"2026-03-26 03:46:32.15",21795796,-5.356,2.895,0.284,7,"00",-1
"2026-03-26 03:46:32.2",21795797,-4.751,3.03,0.702,6.73,"00",-1
"2026-03-26 03:46:32.25",21795798,-4.898,2.453,0.114,6.38,"00",-1
"2026-03-26 03:46:32.3",21795799,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:32.35",21795800,-4.905,2.562,0.24,7,"00",-1
"2026-03-26 03:46:32.4",21795801,-4.289,2.977,0.169,6.78,"00",-1
"2026-03-26 03:46:32.45",21795802,-4.93,2.896,0.179,6.5,"00",-1
"2026-03-26 03:46:32.5",21795803,-5.279,2.294,0.071,7.08,"00",-1
"2026-03-26 03:46:32.55",21795804,-5.151,2.43,0.015,7.02,"00",-1
"2026-03-26 03:46:32.6",21795805,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:32.65",21795806,-5.868,2.588,1.198,7.02,"00",-1
"2026-03-26 03:46:32.7",21795807,-5.462,1.219,1.583,7.48,"00",-1
"2026-03-26 03:46:32.75",21795808,-3.215,1.216,2.461,7.22,"00",-1
"2026-03-26 03:46:32.8",21795809,-3.733,2.586,1.673,6.7,"00",-1
"2026-03-26 03:46:32.85",21795810,-3.594,2.7,1.404,6.7,"00",-1
"2026-03-26 03:46:32.9",21795811,999.999,999.999,999.999,999.99,"03",-1
"2026-03-26 03:46:32.95",21795812,-4.014,1.957,0.904,7,"00",-1
"2026-03-26 03:46:33",21795813,-5.303,1.784,1.263,6.87,"00",-1
"2026-03-26 03:46:33.05",21795814,-5.054,2.383,0.951,7.02,"00",-1
"2026-03-26 03:46:33.1",21795815,-4.9,2.584,1.591,7.03,"00",-1
"2026-03-26 03:46:33.15",21795816,-4.609,2.193,2.345,6.9,"00",-1
"2026-03-26 03:46:33.2",21795817,-4.263,2.505,1.877,6.97,"00",-1
"2026-03-26 03:46:33.25",21795818,-3.456,2.583,2.667,6.92,"00",-1
"2026-03-26 03:46:33.3",21795819,-2.518,2.909,2.119,7.03,"00",-1
"2026-03-26 03:46:33.35",21795820,-2.881,1.708,1.695,6.95,"00",-1
"2026-03-26 03:46:33.4",21795821,-4.27,1.558,0.612,6.55,"0B",-1
"2026-03-26 03:46:33.45",21795822,-4.487,1.728,0.988,7.08,"00",-1
"2026-03-26 03:46:33.5",21795823,-3.472,2.17,1.853,7.07,"00",-1
"2026-03-26 03:46:33.55",21795824,-1.95,3.261,2.659,7.1,"00",-1
"2026-03-26 03:46:33.6",21795825,-1.548,3.107,2.761,6.45,"00",-1
"2026-03-26 03:46:33.65",21795826,-2.056,2.987,3.377,6.95,"00",-1
"2026-03-26 03:46:33.7",21795827,-1.614,2.598,3.435,7.05,"00",-1
"2026-03-26 03:46:33.75",21795828,-1.687,2.824,3.14,6.98,"00",-1
"2026-03-26 03:46:33.8",21795829,-1.535,3.172,2.989,7.02,"00",-1
"2026-03-26 03:46:33.85",21795830,-1.199,5.084,1.878,6.58,"00",-1
"2026-03-26 03:46:33.9",21795831,-1.265,2.775,3.266,7.15,"00",-1
"2026-03-26 03:46:33.95",21795832,-1.298,3.12,2.849,7.03,"00",-1
"2026-03-26 03:46:34",21795833,-1.179,2.691,3.491,6.95,"00",-1
"2026-03-26 03:46:34.05",21795834,-1.514,2.616,3.57,7,"00",-1
"2026-03-26 03:46:34.1",21795835,-1.2,3.335,3.482,7.08,"00",-1
"2026-03-26 03:46:34.15",21795836,-1.028,3.118,3.456,6.95,"00",-1
"2026-03-26 03:46:34.2",21795837,-0.773,3.86,2.968,6.87,"00",-1
"2026-03-26 03:46:34.25",21795838,-1.281,3.827,2.645,6.95,"00",-1
"2026-03-26 03:46:34.3",21795839,-1.622,3.695,2.708,7.07,"00",-1
"2026-03-26 03:46:34.35",21795840,-3.252,5.052,3.491,7.77,"00",-1
"2026-03-26 03:46:34.4",21795841,-1.428,4.187,1.983,7.2,"00",-1
"2026-03-26 03:46:34.45",21795842,-1.682,3.83,1.862,7.03,"00",-1
"2026-03-26 03:46:34.5",21795843,-1.599,3.791,1.847,7.05,"0B",-1
"2026-03-26 03:46:34.55",21795844,-1.669,3.912,1.816,6.67,"00",-1
"2026-03-26 03:46:34.6",21795845,-1.726,3.717,1.697,6.93,"00",-1
"2026-03-26 03:46:34.65",21795846,-2.205,4.459,1.284,7.17,"00",-1
"2026-03-26 03:46:34.7",21795847,-1.944,4.785,1.201,7.05,"00",-1
"2026-03-26 03:46:34.75",21795848,-1.492,4.647,1.318,6.97,"00",-1
"2026-03-26 03:46:34.8",21795849,-1.524,4.883,1.299,6.95,"00",-1
"2026-03-26 03:46:34.85",21795850,0.437,5.339,3.74,7.3,"00",-1
"2026-03-26 03:46:34.9",21795851,-0.056,4.558,2.885,6.98,"00",-1
"2026-03-26 03:46:34.95",21795852,-0.071,4.769,1.923,6.9,"00",-1
"2026-03-26 03:46:35",21795853,-0.344,4.752,2.162,6.67,"00",-1
"2026-03-26 03:46:35.05",21795854,-0.624,4.823,2.044,7.03,"00",-1
"2026-03-26 03:46:35.1",21795855,-0.477,3.744,2.335,7.13,"00",-1
"2026-03-26 03:46:35.15",21795856,0.354,1.299,3.865,7.03,"00",-1
"2026-03-26 03:46:35.2",21795857,-1.014,1.382,2.725,6.57,"00",-1
"2026-03-26 03:46:35.25",21795858,-0.745,2.002,4.225,7.08,"00",-1
"2026-03-26 03:46:35.3",21795859,-0.161,2.121,3.506,6.83,"00",-1
"2026-03-26 03:46:35.35",21795860,-1.849,2.565,2.942,7.17,"00",-1
"2026-03-26 03:46:35.4",21795861,-0.432,2.614,2.804,7.08,"00",-1
"2026-03-26 03:46:35.45",21795862,0.465,2.191,3.337,6.97,"00",-1
"2026-03-26 03:46:35.5",21795863,0.275,2.422,3.883,6.68,"00",-1
"2026-03-26 03:46:35.55",21795864,-1.169,2.496,2.895,7.12,"00",-1
"2026-03-26 03:46:35.6",21795865,-0.85,4.106,3.042,6.95,"00",-1
"2026-03-26 03:46:35.65",21795866,0.462,4.625,2.86,6.97,"00",-1
"2026-03-26 03:46:35.7",21795867,1.068,4.446,1.922,6.98,"00",-1
"2026-03-26 03:46:35.75",21795868,0.719,3.719,2.268,7.12,"00",-1
"2026-03-26 03:46:35.8",21795869,0.816,3.642,2.839,6.82,"00",-1
"2026-03-26 03:46:35.85",21795870,1.922,4.378,2.476,7.05,"00",-1
"2026-03-26 03:46:35.9",21795871,1.295,5.75,2.965,6.78,"00",-1
"2026-03-26 03:46:35.95",21795872,1.415,5.684,2.762,6.4,"00",-1
"2026-03-26 03:46:36",21795873,1.169,6.025,3.014,6.93,"00",-1
"2026-03-26 03:46:36.05",21795874,0.816,5.982,2.899,6.95,"00",-1
"2026-03-26 03:46:36.1",21795875,0.759,5.813,2.345,6.9,"00",-1
"2026-03-26 03:46:36.15",21795876,0.943,4.305,3.057,6.63,"00",-1
"2026-03-26 03:46:36.2",21795877,2.648,3.663,2.467,5.6,"00",-1
"2026-03-26 03:46:36.25",21795878,0.913,4.657,2.495,7.27,"00",-1
"2026-03-26 03:46:36.3",21795879,0.226,4.404,2.539,6.95,"00",-1
"2026-03-26 03:46:36.35",21795880,0.013,5.024,1.741,6.88,"00",-1
"2026-03-26 03:46:36.4",21795881,0.227,5.126,1.585,6.82,"00",-1
"2026-03-26 03:46:36.45",21795882,0.364,4.595,2.093,6.93,"00",-1
"2026-03-26 03:46:36.5",21795883,0.382,7.023,2.688,6.85,"00",-1
"2026-03-26 03:46:36.55",21795884,1.533,6.641,2.717,7.05,"00",-1
"2026-03-26 03:46:36.6",21795885,-1.07,6.326,3.382,7.1,"00",-1
"2026-03-26 03:46:36.65",21795886,-0.314,6.726,2.178,7.02,"00",-1
"2026-03-26 03:46:36.7",21795887,0.357,5.621,3.049,6.88,"00",-1
"2026-03-26 03:46:36.75",21795888,-0.396,5.942,3.343,6.45,"00",-1
"2026-03-26 03:46:36.8",21795889,1.802,4.637,2.103,6.05,"00",-1
"2026-03-26 03:46:36.85",21795890,1.204,6.067,2.923,6.75,"00",-1
"2026-03-26 03:46:36.9",21795891,1.583,5.621,3.113,6.98,"00",-1
"2026-03-26 03:46:36.95",21795892,2.022,6.022,3.178,6.72,"00",-1
"2026-03-26 03:46:37",21795893,2.32,6.293,2.786,6.67,"00",-1
"2026-03-26 03:46:37.05",21795894,1.66,6.463,3.161,6.77,"00",-1
"2026-03-26 03:46:37.1",21795895,1.597,5.347,2.763,6.97,"00",-1
"2026-03-26 03:46:37.15",21795896,2.023,6.692,3.19,6.95,"00",-1
